Molecule ChEMBL ID,SMILES
CHEMBL35571,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCCCOC(=O)c3ncn4c3CN(C)C(=O)c3cc(C#C)ccc3-4)ncn1-2
CHEMBL127471,O=C(NNc1ccccc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL87646,Nc1c2c(nc3sc4c(c13)CCCCC4)CCCC2=O
CHEMBL89805,Cn1c2c(c3c(N)c4c(nc31)CCCC4=O)CCCC2
CHEMBL16175,CC1=NS(=O)(=O)c2ccc(CN(C)C)cc2N1
CHEMBL432608,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2c(Cl)cc(Cl)cn12
CHEMBL306760,O=C(NC1N=C(c2ccccc2)c2ccccc2NC1=O)c1cc2ccccc2[nH]1
CHEMBL78772,CCCCc1ccc(C2=NN(S(=O)(=O)c3ccc(-c4ccc5ccccc5c4)cc3)CCC2)cc1
CHEMBL416345,COc1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1OC
CHEMBL83571,C=CCOC(=O)c1c(C)nc2c(cnn2CC=C(C)C)c1N
CHEMBL314127,CCOC(=O)c1c(C)nc2c(c(C)nn2CC)c1N
CHEMBL4589563,N=c1ccc(-c2cccc(O)c2)nn1CCCC(=O)O
CHEMBL526,CC(C)c1cccc(C(C)C)c1O
CHEMBL20042,O=C1C2C=Nc3ccccc3C2=NN1c1ccc(Cl)cc1
CHEMBL335555,C#Cc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(-c3nc(-c4ccccc4)no3)ncn1-2
CHEMBL307833,Nc1cnn2c1n[n+]([O-])c1ccc(Cl)cc12
CHEMBL74448,O=C(NNc1ccc([N+](=O)[O-])cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL71460,Nc1nc(CC(=O)O)cs1
CHEMBL69172,Cn1cnc(-c2cnn3c2n[n+]([O-])c2ccc(Cl)cc23)n1
CHEMBL273481,NCc1cc(O)no1
CHEMBL58044,CCOCCC(C(=O)Oc1c(OC)cccc1OC)N1CCCOCC1
CHEMBL359417,Oc1noc(C2CCNCC2)c1Cc1c2ccccc2cc2ccccc12
CHEMBL12040,O=Cc1cc2c3ccccc3nc-2c[nH]1
CHEMBL360612,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccncc1
CHEMBL295216,CNC(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL537242,Cl.O=C1C2C3CCC(O3)C2S(=O)(=O)N1CCCCN1CCN(c2cncc(Cl)n2)CC1
CHEMBL7583,c1ccc(Cn2cnc3c(NC4CC4)ncnc32)cc1
CHEMBL314677,C=CCN(C)C(=O)c1cnc2c(cnn2CCC#CC)c1N
CHEMBL107228,Cc1cccc(-c2cnn3c(O)c(-c4ccsc4)cnc23)c1
CHEMBL317897,CCCN(CCC)C(=O)Cc1c(-c2ccccc2)nc2c(Br)cc(C)cn12
CHEMBL54341,O=c1cc(-c2cccc([N+](=O)[O-])c2)oc2ccc(Br)cc12
CHEMBL446141,CCc1nc(-c2ncn3c2CN(C(=O)N2CCCC2)c2ccccc2-3)no1
CHEMBL127418,CN(NC(=O)C(=O)c1c[nH]c2ccc(Cl)cc12)c1ccccc1
CHEMBL312907,CCCCCn1ncc2c(N)c(C(=O)OCC)cnc21
CHEMBL13942,COCCN(CCOC)c1nn2c(-c3ccc(Cl)cc3)nnc2c2ccccc12
CHEMBL7009,COC(=O)c1ncn2c1CN(C)C(=O)c1ccccc1-2
CHEMBL4558518,CC(C)(C)OC(=O)N1CCCC1CNC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1
CHEMBL518287,O=C(CNC(=O)c1ccc(F)cc1)NC(c1ccccc1)c1cccc(Cl)c1
CHEMBL307644,O=C(NCCc1ccc(O)c(O)c1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL526,CC(C)c1cccc(C(C)C)c1O
CHEMBL4520674,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N[C@H]1c1ccc(C#N)nc1
CHEMBL86612,CC1CCc2nc3sc4ccccc4c3c(N)c2C1=O
CHEMBL2163550,C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O
CHEMBL4538174,C[C@@H](NC(=O)Nc1cc2[nH]ncc2c(CO)n1)c1ccccc1
CHEMBL4580220,CCc1ccccc1C(=O)Nc1n[nH]c2c(C)c(F)c(C3C(C#N)=C(C)N(C)C(C)=C3C#N)cc12
CHEMBL4630642,CC1=C(C#N)C(c2ccc3c(c2)c(NC(=O)c2ccccc2C)nn3C)C(C#N)=C(C)N1
CHEMBL48209,O=C(Sc1ccccc1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL1160373,[N-]=[N+]=C1C=C(S(=O)(=O)O)C=CC1=O
CHEMBL4560038,CCNC(=O)c1cc2c(N3CCOC[C@H]3C)ccnc2n1C
CHEMBL2432039,C1C2C3CC4C2C2C1C3[C@H](NCC13C5C6C7C5C1C7C63)C42
CHEMBL495592,O=C(N[C@@H]1CCc2ccccc21)C(=O)c1c[nH]c2ccccc12
CHEMBL184176,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1I
CHEMBL2112054,[3H]C([3H])([3H])Sc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C#N
CHEMBL146633,O=C(NCc1ccc(O)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL4586160,N=c1ccc(-c2cccc(Cl)c2)nn1CCCC(=O)O
CHEMBL46013,O=C(N1CCCC1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccc(Cl)cc21
CHEMBL49888,O=C(c1ccccc1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL3652872,CC1=NN=C(c2cc3c(C(F)(F)F)cccc3s2)c2cc3oc(=O)[nH]c3cc2C1
CHEMBL347862,NOCC(=O)O
CHEMBL68684,Cc1cc(-c2nnc3c4ccccc4c(OCc4ccccn4)nn23)no1
CHEMBL73288,O=C(NCc1ccc(Cl)cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL48839,CCSC(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL306370,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccccc23)cc1OC
CHEMBL49160,CC(C)c1nc(-c2ncn3c2CN(C(=O)N2CCCC2)c2ccccc2-3)no1
CHEMBL4515872,N=c1ccc(-c2ccc(O)cc2)nn1CCCC(=O)O
CHEMBL2420453,On1ncc(C2CCNCC2)c1-c1cn(Cc2ccccc2)c(Cl)n1
CHEMBL453066,COC(=O)c1cc2c(cn1)[nH]c1ccccc12
CHEMBL81327,Cc1c(O)noc1CN
CHEMBL279867,CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21
CHEMBL32503,COc1ccc(-c2ccc(=N)n(CCCC(=O)O)n2)cc1
CHEMBL133180,N=c1ccc(-c2ccccc2)nn1CCCC(=O)O
CHEMBL4586737,N=c1ccc(-c2cccc([N+](=O)[O-])c2)nn1CCCC(=O)O
CHEMBL2398119,Cc1ccc(NC(=O)C2=CCC(N)C2)cc1
CHEMBL146082,CCOC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(=O)c1c[nH]c2ccc(Br)cc12
CHEMBL54381,Nc1cc2c3ccccc3nc-2c[nH]1
CHEMBL3480577,Cc1ccc2nc(CNCCCOc3ccccc3)cc(O)c2c1
CHEMBL133914,C#Cc1ccc2c(c1)C(=O)N1CC[C@H]1c1c(-c3nc(-c4ccccc4)no3)ncn1-2
CHEMBL329306,FC(F)(F)c1cc(Cl)c(-n2cc(C3(C(F)(F)F)N=N3)cn2)c(Cl)c1
CHEMBL369775,CSc1ccccc1-c1c(SC)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N
CHEMBL364864,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccccc1F
CHEMBL20120,CSc1nc2nc(C(=O)c3ccccc3)cn2c2c1CCC(C)C2
CHEMBL20078,CCOc1nc2nc(C(=O)c3ccccc3)cn2c2c1CSCC2
CHEMBL21262,C=CCc1c(SC)nc2nc(C(=O)c3ccccc3)cn2c1C
CHEMBL356272,COc1cccc(CNC(=O)C(=O)c2c[nH]c3ccccc23)c1
CHEMBL330431,O=C1OCCC12CC2
CHEMBL553809,Cl.NCC1(CC(=O)O)CCc2cc(Cl)ccc21
CHEMBL186772,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cnccn1
CHEMBL365495,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C(=O)O
CHEMBL184173,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccc(Cl)s1
CHEMBL4516611,O=c1nc(-c2ccccn2)sc2ccccc12
CHEMBL4520674,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N[C@H]1c1ccc(C#N)nc1
CHEMBL149028,O=C(NCc1cccc(Cl)c1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL166213,Cc1cc2c(c(C#N)c1C)NC(=O)CN=C2c1ccccc1
CHEMBL504482,CP(=O)(O)C1=CCC(N)C1
CHEMBL446306,CCCCP(=O)(O)C1=CC[C@H](N)C1
CHEMBL12,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CHEMBL71962,N#[N+]C1N=CC[N-]1
CHEMBL278470,O=C(NCc1ccc(O)c(O)c1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL538650,COc1cc2nc(C(=O)c3ccc(Cl)cc3)cn2c2ccccc12
CHEMBL56906,O=c1cc(-c2ccccc2[N+](=O)[O-])oc2ccc(Br)cc12
CHEMBL366062,[O-][S+](c1cnn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1)C(F)(F)F
CHEMBL54341,O=c1cc(-c2cccc([N+](=O)[O-])c2)oc2ccc(Br)cc12
CHEMBL21222,COc1cc2nc(C(=O)c3ccccc3)cn2c2ccc(C(C)C)cc12
CHEMBL113310,CP(=O)(O)C[C@@H](O)CN
CHEMBL416549,COc1cc2nc(C(=O)c3ccc(C)cc3)cn2c2ccccc12
CHEMBL4297522,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21
CHEMBL181500,CCOC(=O)c1c(SC)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N
CHEMBL58757,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL55023,O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2ccc(Br)cc12
CHEMBL32503,COc1ccc(-c2ccc(=N)n(CCCC(=O)O)n2)cc1
CHEMBL45023,CC1=CCCc2c1ccc1c2C(=O)C(=O)C(C(C)C)=C1
CHEMBL2420452,On1ncc(C2CCNCC2)c1-c1c[nH]cn1
CHEMBL39071,O=C(O)C1=CCNCC1
CHEMBL95268,CCSc1ccc(-c2ccccn2)c2c1C(=O)CCC2
CHEMBL430581,COC(=O)c1cccc(C(C)C)c1O
CHEMBL12,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CHEMBL518287,O=C(CNC(=O)c1ccc(F)cc1)NC(c1ccccc1)c1cccc(Cl)c1
CHEMBL124661,O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL11908,O=C(O)c1cc2c3ccccc3nc-2c[nH]1
CHEMBL45807,CN(C)C(=O)N1c2ccccc2-n2cnc(-c3noc(C4CC4)n3)c2C1(C)C
CHEMBL434271,O=C(NCc1ccccc1Cl)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL281645,COc1nc2nc(C(=O)c3ccccc3)cn2c2c1CCCCC2
CHEMBL54341,O=c1cc(-c2cccc([N+](=O)[O-])c2)oc2ccc(Br)cc12
CHEMBL340470,Fc1ccccc1C1=NCc2n[nH]nc2-c2ccc(Cl)cc21
CHEMBL181973,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccc(C(C)C)cc1
CHEMBL20268,CSc1cc(C)n2cc(C(=O)c3ccccc3)nc2n1
CHEMBL107227,Oc1c(-c2ccsc2)cnc2c(-c3cccnc3)cnn12
CHEMBL86556,CC#CCCn1ncc2c(N)c(C(=O)OCC3CC3)c(C)nc21
CHEMBL125303,CN(NC(=O)C(=O)c1cn(C)c2ccc([N+](=O)[O-])cc12)c1ccccc1
CHEMBL13794,COCCN(CCOC)c1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL15854,CN1C(=O)Nc2cc(CN)ccc2S1(=O)=O
CHEMBL123312,Clc1ccccc1C1=NCc2n[nH]nc2-c2ccccc21
CHEMBL14237,CN(C)c1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1
CHEMBL315419,CCCCCn1ncc2c(N)c(C(=O)N(C)C)cnc21
CHEMBL184495,COc1cccc(-c2c(SC)nn(-c3c(Cl)cc(C(F)(F)F)cc3Cl)c2N)c1
CHEMBL7327,Oc1ccc(-c2nnc3nc4ccccc4n3c2O)cc1
CHEMBL335555,C#Cc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(-c3nc(-c4ccccc4)no3)ncn1-2
CHEMBL184132,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cc(C)cs1
CHEMBL145980,COc1cc(CNC(=O)C(=O)c2c[nH]c3ccccc23)ccc1O
CHEMBL54049,CC(C)c1cccc(C(=O)O)c1O
CHEMBL73416,CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12
CHEMBL184619,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccc(C)cc1
CHEMBL87645,C=CCOC(=O)c1c(C)nc2c(cnn2CCCCC)c1N
CHEMBL87662,C#CCNC(=O)c1cnc2c(cnn2CCCCC)c1N
CHEMBL365451,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cccc(C(C)(C)C)c1
CHEMBL185214,CSc1cc(N)n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)n1
CHEMBL286594,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2
CHEMBL101326,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S+]([O-])C(F)(F)F
CHEMBL148858,O=C(NCc1ccc(O)c(O)c1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL116842,Oc1c2cnc3c(c2nn1-c1ccc(Cl)cc1)CCCC3
CHEMBL14006,COCCN(CCOC)c1nn2c(-c3ccc(F)cc3)nnc2c2ccccc12
CHEMBL73288,O=C(NCc1ccc(Cl)cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL85880,NCC(CC(=O)O)c1ccco1
CHEMBL143979,Oc1noc(C2CCNCC2)c1CCc1ccc2ccccc2c1
CHEMBL164243,CC(C)(C)OC(=O)c1ncn2c1C1CCC(=O)N1c1ccccc1-2
CHEMBL268262,COC(=O)c1cc2c3cc(NCc4ccccc4)ccc3nc-2c[nH]1
CHEMBL107227,Oc1c(-c2ccsc2)cnc2c(-c3cccnc3)cnn12
CHEMBL83453,CCCCCn1ncc2c(N)c(C(=O)OCCCC)c(C)nc21
CHEMBL87598,CC#CCCn1ncc2c(N)c(C(=O)N(C)CCC)cnc21
CHEMBL90612,Cn1c2ccccc2c2cc3c(nc21)CCCC3=O
CHEMBL83085,C=CCNC(=O)c1c[n+]([O-])c2c(cnn2CCCCC)c1N
CHEMBL86095,CCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
CHEMBL87271,CCCCCn1ncc2c(N)c(C(=O)NC)cnc21
CHEMBL274600,CNc1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL291627,Nc1ncc[nH]1
CHEMBL19874,CCCCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1CC
CHEMBL87042,CC1CCc2nc3sc4c(c3c(N)c2C1=O)CCCCC4
CHEMBL4546802,Cn1cc(Cl)c2c(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)ccnc21
CHEMBL113310,CP(=O)(O)C[C@@H](O)CN
CHEMBL346817,Cc1nnc2ccc(-c3cccc(Cl)c3)nn12
CHEMBL71079,CN1C(=O)C(NC(=O)c2cc3ccccc3n2C)N=C(c2ccccc2)c2ccccc21
CHEMBL348285,CN[C@@H]1Cc2cccc3ncn(c23)C1
CHEMBL423758,COc1ccc(CNC(=O)C(=O)c2cn(C)c3ccccc23)cc1OC
CHEMBL75306,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1
CHEMBL74013,COc1ccc(NNC(=O)C(=O)c2c[nH]c3ccccc23)cc1
CHEMBL49471,O=C(c1ccco1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL306310,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccccc23)cc1
CHEMBL48418,COC(=O)N1c2ccccc2-n2cnc(-c3noc(C4CC4)n3)c2C1(C)C
CHEMBL11908,O=C(O)c1cc2c3ccccc3nc-2c[nH]1
CHEMBL318873,CC1CC(=O)c2c(SCc3ncn(C)n3)ccc(-c3nccs3)c2C1
CHEMBL363671,C#Cc1c(SC)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N
CHEMBL320395,CCSc1ccc(-c2ncco2)c2c1C(=O)CC(C)C2
CHEMBL104985,Cc1cc(Cl)cc2nc(N3CCCN(C)CC3)oc12
CHEMBL96,NCCCC(=O)O
CHEMBL87409,CCCCCn1ncc2c(N)c(C(=O)O)c(C)nc21
CHEMBL276260,CN(C)c1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)c(Cl)c1
CHEMBL190279,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
CHEMBL295593,CC1(C)c2c(-c3noc(C4CC4)n3)ncn2-c2ccccc2N1C(N)=O
CHEMBL307834,[O-][n+]1nc2c(-n3cccc3)cnn2c2cc(Cl)ccc21
CHEMBL311747,Fc1cccc2c1[nH]c1c3c4ccccc4nc-3c[nH]c12
CHEMBL423758,COc1ccc(CNC(=O)C(=O)c2cn(C)c3ccccc23)cc1OC
CHEMBL4082756,Cc1cc(-n2nc(Cc3cc(F)cc(C(F)(F)F)c3)nc2C)ccc1C(N)=O
CHEMBL4522773,CC1=C(C#N)[C@@H](c2ccc3[nH]nc(C)c3c2)C(C#N)=C(c2ccc(Cl)cc2)N1
CHEMBL4545807,Cn1c(-c2csc(C3CCN(CC4=NC5N=CC=CC5N4)CC3)n2)nc2ccccc21
CHEMBL108017,NC(=O)c1cc2c(cn1)sc1ccccc12
CHEMBL3417525,CN(C)C(=O)Cn1cc(-c2nc([C@@](C)(c3ccc(-c4cnc(N)nc4)cc3)C3CC3)no2)cn1
CHEMBL4518706,CN(c1ccnc(CNc2nc(Nc3ccc4c(c3)CC(=O)N4)ncc2C(F)(F)F)n1)S(C)(=O)=O
CHEMBL4577237,C[C@@]1(Cc2ccc(C#N)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(C(=O)NC3(c4nc(C5CCC5)no4)CC3)n21
CHEMBL279087,CCOC(=O)c1cn2c(n1)sc1ccccc12
CHEMBL124871,O=C(NNc1ccc(Cl)cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL87115,CCCCCn1ncc2c(N)c(C(N)=O)cnc21
CHEMBL83570,C=CCN(C)C(=O)c1cnc2c(cnn2CCCCC)c1N
CHEMBL274549,NC(=O)c1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1
CHEMBL85911,C=CCOC(=O)c1c(C)nc2c(cnn2CCCC)c1N
CHEMBL14105,CN(C)c1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL295381,C=Cc1cccc2c1C(=O)C(=O)C(C(C)C)=C2
CHEMBL315317,O=c1oc2ccccc2c2c1nnn2-c1ccccc1
CHEMBL327436,COC(=O)c1c(C)nc2c(c(C)c(C)n2C)c1N
CHEMBL275121,COCCN(CCOC)c1nn2c(-c3cccc(C)c3)nnc2c2ccccc12
CHEMBL3144703,O=c1c2cnc3ccc(OCc4ccccc4)cc3c2[nH]n1-c1ccc(Cl)cc1
CHEMBL52097,CNC(=O)N1c2ccccc2-n2cnc(-c3noc(C4CC4)n3)c2C1(C)C
CHEMBL299326,CC(C)OC(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL50763,O=C(N1CCOCC1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2cccc(F)c21
CHEMBL54341,O=c1cc(-c2cccc([N+](=O)[O-])c2)oc2ccc(Br)cc12
CHEMBL74280,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)cc1
CHEMBL578211,CN1C(=O)CC[C@H]1c1cccnc1
CHEMBL14191,COc1cc(OC)c(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1OC
CHEMBL127359,Cc1cccc(NNC(=O)C(=O)c2c[nH]c3ccccc23)c1
CHEMBL4578164,CC(=O)c1c(NS(C)(=O)=O)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2n(C)c1=O
CHEMBL95188,CSc1ccc(-c2ccccn2)c2c1C(=O)CC(C)(C)C2
CHEMBL13909,COCCN(CCOC)c1nn2c(-c3cccc(Cl)c3)nnc2c2ccccc12
CHEMBL275218,CC1=NS(=O)(=O)c2ccc(CN)cc2N1
CHEMBL301789,O=C(N1CCCC1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2cccc(F)c21
CHEMBL58242,COCCC(C(=O)Oc1c(OC)cccc1OC)N1CCCOCC1
CHEMBL20077,CCCCc1ccc2c(c1)c(OC)cc1nc(C(=O)c3ccccc3)cn12
CHEMBL70393,O=CNC(=O)c1cnn2c1n[n+]([O-])c1ccc(Cl)cc12
CHEMBL2432043,CN(Cc1cccnc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21
CHEMBL2432038,C1CCC(CN[C@H]2C3C4CC5C6C4CC3C6C52)CC1
CHEMBL2420451,On1cc(C2CCNCC2)c(-c2cn(Cc3ccccc3)cn2)n1
CHEMBL3318048,O=C(O)[C@@H]1CCCN(CCOCCc2cccc(/N=N/c3cccc4ccccc34)c2)C1
CHEMBL2432054,CN(CCCc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21
CHEMBL2432058,CN(CCc1ccccc1)[C@H]1C2C3CC4C5C3CC2C5C41
CHEMBL12,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CHEMBL146434,COc1cccc(CNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)c1
CHEMBL12,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CHEMBL20638,CCCOC(=O)c1cn2c(n1)sc1ccccc12
CHEMBL1091513,O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F
CHEMBL70162,CCOC(=O)c1cnn2c1n[n+]([O-])c1ccc(Cl)cc12
CHEMBL4098877,C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@H](C)O1
CHEMBL4535474,CNCc1ccccc1-c1csc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1
CHEMBL315476,NCC(CC(=O)O)c1cccs1
CHEMBL274461,FC(F)(F)c1cccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)c1
CHEMBL21251,CCOC(=O)Cc1cn2c(n1)sc1ccccc12
CHEMBL20529,COc1cc2nc(C(=O)c3ccccc3)cn2c2ccc(F)cc12
CHEMBL146761,O=C(NCc1cccc(O)c1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL75289,O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccccc12
CHEMBL75289,O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccccc12
CHEMBL75307,O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL4165749,O=C(NC[C@@H]1[C@H]2CN(C(=O)OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C[C@@H]12)c1ccc2[nH]nnc2c1
CHEMBL311249,[O-][n+]1nc2c(-c3cccs3)cnn2c2cc(Cl)ccc21
CHEMBL4560589,C[C@@H]1CN(c2cc(-c3nn(C)c4ccc(OC5(C)CC5)cc34)ncn2)C[C@H](C)O1
CHEMBL358807,O=C(NCCCc1ccccc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL4456123,CS(=O)(=O)c1cc(C2(NC(=O)c3cncc4c3cnn4-c3ccc(F)cc3)CC2)ccn1
CHEMBL4518342,CC(C)CC(=O)N1CCc2nc(-c3ccc(Br)cc3)nc(N(C)Cc3ccccc3)c2C1
CHEMBL4549667,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21
CHEMBL37310,CCN(CC)CCCOC(=O)c1ccccc1-c1ccccc1
CHEMBL4228713,CO[C@H]1CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1
CHEMBL1091513,O=S(=O)(NC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F
CHEMBL275638,O=c1cc(-c2ccccc2)oc2ccccc12
CHEMBL20530,CCCc1ccc2c(c1)c(OC)cc1nc(C(=O)c3ccccc3)cn12
CHEMBL416449,CC(C)C1=Cc2cccc(-c3ccccc3)c2C(=O)C1=O
CHEMBL4514203,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)cc1
CHEMBL452,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
CHEMBL145881,O=C(NCc1cccc(O)c1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL75406,C[C@@H](NC(=O)C(=O)c1c[nH]c2ccccc12)c1ccccc1
CHEMBL33962,CC1(C)CCOC1=O
CHEMBL284237,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12
CHEMBL54341,O=c1cc(-c2cccc([N+](=O)[O-])c2)oc2ccc(Br)cc12
CHEMBL4543737,Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2ccccc21
CHEMBL4584981,CO[C@@H](C)c1c(Nc2ccc([C@@H](N(C)C(=O)C3CCS(=O)(=O)CC3)C(F)(F)F)cc2)cnc2cc(Cl)nn12
CHEMBL3144739,COc1ccc(-n2[nH]c3c(cnc4ccccc43)c2=O)cc1
CHEMBL286346,CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(Cl)ccc21
CHEMBL35571,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCCCOC(=O)c3ncn4c3CN(C)C(=O)c3cc(C#C)ccc3-4)ncn1-2
CHEMBL145871,O=C(NCc1ccccc1F)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
